"Participant_ID","Trial_ID","Timestamp_ms","Interval_ms","Action","Input_Method","Slot_ID","Key_Is_Special","Slot_ID_num","Pressed_Key","Expected_Key","Status","Chars_On_Screen","Cumulative_Errors","Browser","System","Is_Mobile","Window_Width_mm","Window_Height_mm","Button_Width_mm","Button_Height_mm","UA"
"_-6jZnZ8VH",1,54659,2198,"KeyPress","mouse","middle-left","NO",2.23606797749979,"B","B","Correct",1,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",1,55289,630,"KeyPress","mouse","bottom-right","NO",0.0,"D","D","Correct",2,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",1,56174,885,"KeyPress","mouse","middle-right","NO",1.0,"J","J","Correct",3,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",1,56459,285,"KeyPress","mouse","top-right","NO",2.0,"E","E","Correct",4,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",1,56728,270,"KeyPress","mouse","middle-center","NO",1.4142135623730951,"G","G","Correct",5,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",2,57794,1065,"KeyPress","mouse","top-center","NO",2.23606797749979,"8","2","Incorrect",1,1,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",2,59309,1515,"Backspace","mouse","backspace","YES",1.4142135623730951,"BACKSPACE","2","Fix_Error",0,1,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",2,60329,1020,"KeyPress","mouse","bottom-center","NO",1.0,"2","2","Correct",1,1,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",2,60606,277,"KeyPress","mouse","bottom-right","NO",0.0,"3","3","Correct",2,1,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",2,60951,346,"KeyPress","mouse","bottom-isolated","YES",1.4142135623730951,"0","0","Correct",3,1,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",2,61217,266,"KeyPress","mouse","bottom-right","NO",0.0,"3","3","Correct",4,1,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",2,61439,221,"KeyPress","mouse","bottom-center","NO",1.0,"2","2","Correct",5,1,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",3,62984,1545,"KeyPress","mouse","bottom-left","NO",2.0,"G","G","Correct",1,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",3,64386,1403,"KeyPress","mouse","bottom-isolated","YES",1.4142135623730951,"J","J","Correct",2,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",3,65151,765,"KeyPress","mouse","top-right","NO",2.0,"C","C","Correct",3,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",3,65571,420,"KeyPress","mouse","top-left","NO",2.8284271247461903,"A","A","Correct",4,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",3,66202,630,"KeyPress","mouse","top-right","NO",2.0,"C","E","Incorrect",5,1,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",3,68024,1823,"Backspace","mouse","backspace","YES",1.4142135623730951,"BACKSPACE","E","Fix_Error",4,1,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",3,68556,532,"KeyPress","mouse","middle-center","NO",1.4142135623730951,"E","E","Correct",5,1,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",4,70229,1673,"KeyPress","mouse","middle-center","NO",1.4142135623730951,"#00FFFF","#00FFFF","Correct",1,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",4,70590,361,"KeyPress","mouse","top-center","NO",2.23606797749979,"#FFA500","#FFA500","Correct",2,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",4,71354,764,"KeyPress","mouse","bottom-center","NO",1.0,"#000000","#000000","Correct",3,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",4,72959,1605,"KeyPress","mouse","bottom-left","NO",2.0,"#800080","#800080","Correct",4,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",4,73312,353,"KeyPress","mouse","middle-center","NO",1.4142135623730951,"#00FFFF","#00FFFF","Correct",5,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",5,74519,1207,"KeyPress","mouse","bottom-left","NO",2.0,"C","C","Correct",1,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",5,75075,555,"KeyPress","mouse","middle-right","NO",1.0,"J","J","Correct",2,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",5,75239,165,"KeyPress","mouse","middle-right","NO",1.0,"J","J","Correct",3,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",5,75577,338,"KeyPress","mouse","middle-center","NO",1.4142135623730951,"I","I","Correct",4,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",5,75944,367,"KeyPress","mouse","bottom-right","NO",0.0,"E","E","Correct",5,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",6,76957,1013,"KeyPress","mouse","bottom-left","NO",2.0,"7","7","Correct",1,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",6,77339,383,"KeyPress","mouse","bottom-isolated","YES",1.4142135623730951,"0","0","Correct",2,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",6,77752,412,"KeyPress","mouse","top-center","NO",2.23606797749979,"2","2","Correct",3,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",6,78029,278,"KeyPress","mouse","top-left","NO",2.8284271247461903,"1","1","Correct",4,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",6,78307,277,"KeyPress","mouse","middle-center","NO",1.4142135623730951,"5","5","Correct",5,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",7,79289,982,"KeyPress","mouse","bottom-center","NO",1.0,"9","9","Correct",1,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",7,79837,548,"KeyPress","mouse","middle-center","NO",1.4142135623730951,"2","2","Correct",2,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",7,80204,368,"KeyPress","mouse","top-center","NO",2.23606797749979,"0","0","Correct",3,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",7,80902,697,"KeyPress","mouse","bottom-isolated","YES",1.4142135623730951,"8","8","Correct",4,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",7,81479,577,"KeyPress","mouse","middle-right","NO",1.0,"6","6","Correct",5,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",8,83700,2221,"KeyPress","mouse","bottom-isolated","YES",1.4142135623730951,"#808080","#808080","Correct",1,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",8,84277,577,"KeyPress","mouse","top-left","NO",2.8284271247461903,"#FF0000","#FF0000","Correct",2,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",8,84734,458,"KeyPress","mouse","top-center","NO",2.23606797749979,"#FFA500","#FFA500","Correct",3,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",8,86129,1395,"KeyPress","mouse","bottom-isolated","YES",1.4142135623730951,"#808080","#808080","Correct",4,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",8,86648,519,"KeyPress","mouse","middle-left","NO",2.23606797749979,"#008000","#008000","Correct",5,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",9,88635,1986,"KeyPress","mouse","top-right","NO",2.0,"C","C","Correct",1,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",9,88964,329,"KeyPress","mouse","top-center","NO",2.23606797749979,"B","B","Correct",2,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",9,89497,533,"KeyPress","mouse","middle-left","NO",2.23606797749979,"D","D","Correct",3,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",9,89872,375,"KeyPress","mouse","middle-center","NO",1.4142135623730951,"E","B","Incorrect",4,1,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",9,90571,699,"KeyPress","mouse","bottom-left","NO",2.0,"G","G","Correct",5,1,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",9,92160,1590,"Backspace","mouse","backspace","YES",1.4142135623730951,"BACKSPACE","G","Backspace",4,1,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",9,92317,157,"Backspace","mouse","backspace","YES",1.4142135623730951,"BACKSPACE","B","Fix_Error",3,1,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",9,92812,495,"KeyPress","mouse","top-center","NO",2.23606797749979,"B","B","Correct",4,1,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",9,93158,346,"KeyPress","mouse","bottom-left","NO",2.0,"G","G","Correct",5,1,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",10,94350,1192,"KeyPress","mouse","bottom-right","NO",0.0,"9","9","Correct",1,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",10,94522,172,"KeyPress","mouse","bottom-right","NO",0.0,"9","9","Correct",2,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",10,94994,472,"KeyPress","mouse","middle-left","NO",2.23606797749979,"4","4","Correct",3,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",10,95234,240,"KeyPress","mouse","bottom-left","NO",2.0,"7","7","Correct",4,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",10,95572,338,"KeyPress","mouse","bottom-right","NO",0.0,"9","9","Correct",5,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",11,96397,825,"KeyPress","mouse","top-center","NO",2.23606797749979,"2","2","Correct",1,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",11,96832,435,"KeyPress","mouse","bottom-isolated","YES",1.4142135623730951,"0","0","Correct",2,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",11,97179,347,"KeyPress","mouse","middle-center","NO",1.4142135623730951,"5","5","Correct",3,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",11,97508,329,"KeyPress","mouse","bottom-right","NO",0.0,"9","9","Correct",4,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",11,98205,697,"KeyPress","mouse","top-right","NO",2.0,"3","3","Correct",5,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",12,98955,750,"KeyPress","mouse","middle-left","NO",2.23606797749979,"4","4","Correct",1,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",12,99346,391,"KeyPress","mouse","middle-right","NO",1.0,"6","6","Correct",2,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",12,100170,824,"KeyPress","mouse","top-right","NO",2.0,"3","3","Correct",3,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",12,100702,532,"KeyPress","mouse","bottom-right","NO",0.0,"9","9","Correct",4,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",12,101550,848,"KeyPress","mouse","top-left","NO",2.8284271247461903,"1","1","Correct",5,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",13,102585,1035,"KeyPress","mouse","middle-left","NO",2.23606797749979,"#808080","#808080","Correct",1,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",13,103080,495,"KeyPress","mouse","top-left","NO",2.8284271247461903,"#FFFFFF","#FFFFFF","Correct",2,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",13,103605,524,"KeyPress","mouse","top-right","NO",2.0,"#FF0000","#FF0000","Correct",3,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",13,104130,525,"KeyPress","mouse","bottom-left","NO",2.0,"#FFFF00","#FFFF00","Correct",4,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",13,104332,202,"KeyPress","mouse","bottom-left","NO",2.0,"#FFFF00","#FFFF00","Correct",5,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",14,106193,1860,"KeyPress","mouse","top-center","NO",2.23606797749979,"I","I","Correct",1,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",14,107685,1493,"KeyPress","mouse","bottom-right","NO",0.0,"G","G","Correct",2,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",14,108068,383,"KeyPress","mouse","bottom-center","NO",1.0,"A","A","Correct",3,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",14,108472,404,"KeyPress","mouse","middle-left","NO",2.23606797749979,"E","E","Correct",4,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",14,108975,503,"KeyPress","mouse","top-center","NO",2.23606797749979,"I","I","Correct",5,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",15,110430,1455,"KeyPress","mouse","bottom-center","NO",1.0,"B","B","Correct",1,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",15,110888,458,"KeyPress","mouse","bottom-isolated","YES",1.4142135623730951,"J","J","Correct",2,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",15,112568,1680,"KeyPress","mouse","middle-center","NO",1.4142135623730951,"E","E","Correct",3,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",15,113348,781,"KeyPress","mouse","bottom-center","NO",1.0,"B","B","Correct",4,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",15,113842,494,"KeyPress","mouse","top-right","NO",2.0,"I","I","Correct",5,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"_-6jZnZ8VH",16,114923,1081,"KeyPress","mouse","bottom-center","NO",1.0,"2","2","Correct",1,0,"Chrome","Windows",0,442.91,220.93,23.81,16.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
